bland,0.003981443694854703
nt,0.0039241710001828856
delici,0.003811635487822651
mediocr,0.0037599267060327013
perfect,0.003384318071764536
decent,0.003273581795134789
rude,0.0032722229503390765
amaz,0.0031608988918311876
bad,0.003120035241569563
overpr,0.0027764837250759122
disappoint,0.0027313567806369343
terribl,0.002702904108878329
averag,0.0026624455693932403
favorit,0.002653249199901453
worst,0.0025732243384388453
meh,0.0023932866553859344
hype,0.002335705500690677
overr,0.0023083331364552317
love,0.002114364347108988
horribl,0.002062110891930785
expect,0.0020480780724192738
lack,0.0019859578354794183
good,0.001880999771128558
star,0.0018777004326071545
food,0.0018507459038752533
poor,0.0018499080892992736
understand,0.0016979531138104909
NUM,0.0015047006676707636
told,0.0014840620609217758
dri,0.0014681178778252757
overcook,0.0014519275225209904
fine,0.0014175107699824219
underwhelm,0.0013903473599980176
awesom,0.0013877928471284495
great,0.0013265042332186727
guess,0.0013181248812244306
pretti,0.0013104489515549933
minut,0.0012955820205041158
tabl,0.0012725217707032221
tasteless,0.001267256846148701
left,0.0012660544575195387
servic,0.0012502105454136048
felt,0.0011914921337256579
tast,0.001171455507129826
charg,0.001166711639062401
rate,0.0011458317481898295
waitress,0.001143409305963683
suppos,0.0011138060313416465
custom,0.0011087032711327716
impress,0.0011056251051405064
review,0.0010806224367067851
flavorless,0.0010717738787232312
apolog,0.00106832370981505
attitud,0.0010435815928792336
excit,0.0010351256965182853
alright,9.836250442037675E-4
order,9.807321248573586E-4
money,9.804081262367592E-4
fantast,9.783482905900143E-4
sad,9.763623695847323E-4
peopl,9.695414115534484E-4
excel,9.637731702183683E-4
hostess,9.46007257989101E-4
wors,9.210622219080478E-4
disgust,9.138768486397775E-4
hear,9.002451593708993E-4
waiter,8.586505393907706E-4
pay,8.564491206766445E-4
thought,8.418579074363219E-4
ined,8.293005443219259E-4
point,8.292522428943461E-4
loud,8.243436210677024E-4
heaven,8.231034670425907E-4
soggi,8.163368169515628E-4
receiv,8.1052369657722E-4
slow,7.900412708799764E-4
rave,7.874747042498909E-4
aok,7.872164760701073E-4
undercook,7.545237318930254E-4
server,7.385904375560026E-4
wast,7.34400623701309E-4
bill,7.158012547075765E-4
manag,7.009355773826553E-4
final,6.912503603435094E-4
yum,6.781166560025087E-4
gross,6.78029315612505E-4
taco,6.685033973960475E-4
unimpress,6.663045301081028E-4
annoy,6.567134526922203E-4
salti,6.520111166214981E-4
bare,6.388907568727342E-4
blah,6.272020354968766E-4
salt,6.18629244928004E-4
fresh,6.173399445515704E-4
eh,6.145083945754415E-4
check,6.070341311160132E-4
recommend,5.997449421230316E-4
lacklust,5.891461287312605E-4
empti,5.833671637108517E-4
flag,5.824217976729273E-4
water,5.754257902798599E-4
ruin,5.645264731575228E-4
stale,5.617959132285522E-4
yell,5.529993321795601E-4
subpar,5.5003670745149E-4
unaccept,5.41512387626647E-4
wo,5.414539854801392E-4
greasi,5.409814364469856E-4
desir,5.399717334314269E-4
absolut,5.382162290476777E-4
stand,5.195480076106429E-4
drink,5.170466056163836E-4
confus,5.12944068790655E-4
honest,5.116781483957555E-4
paid,5.064969881271031E-4
mess,4.940660338620395E-4
restaur,4.930166368528333E-4
return,4.870193432236214E-4
experi,4.77715988141586E-4
problem,4.7144812748220466E-4
price,4.68825140960083E-4
heard,4.6768783652101353E-4
brisket,4.674812786962801E-4
overhyp,4.667820220202179E-4
fair,4.6545033073833175E-4
thing,4.6265289404148757E-4
insult,4.585887016211321E-4
soso,4.579820949552338E-4
cobbler,4.5132685626494973E-4
arriv,4.476971523810769E-4
appar,4.392628669775134E-4
feel,4.37909878956394E-4
die,4.3058812899238186E-4
act,4.2531845291204906E-4
bother,4.2511774869608E-4
lukewarm,4.2418413390965526E-4
mushi,4.195001703758694E-4
basic,4.194925503391844E-4
refil,4.193621257754243E-4
refus,4.1811707526351327E-4
part,4.1683503945941225E-4
suck,4.1534593777961537E-4
sick,4.141962805438437E-4
yuck,4.101467584437801E-4
cold,4.0747494214327107E-4
write,4.070229087636823E-4
credit,4.056719527524011E-4
wateri,4.0109680454011865E-4
rubberi,3.9855154294052286E-4
stood,3.962178040949893E-4
back,3.8707190545031467E-4
attempt,3.800755846796733E-4
yummi,3.744658263708789E-4
peach,3.7282968943933015E-4
leav,3.6830481972482954E-4
wtf,3.6830288524397625E-4
host,3.659422981610039E-4
dirti,3.6103687675995144E-4
melt,3.597195218626448E-4
mouth,3.570824522753091E-4
base,3.4384834293782474E-4
burnt,3.419572641043811E-4
potenti,3.412044443419915E-4
uninspir,3.3731230766850806E-4
forgett,3.3624885659208625E-4
spend,3.3091408668264877E-4
concept,3.3044470239393386E-4
sashimi,3.3039747773253025E-4
issu,3.301277506205236E-4
dream,3.2980216934683226E-4
half,3.258781491836116E-4
tough,3.247670814570114E-4
chicago,3.2384216270298083E-4
pair,3.2351060405341747E-4
turn,3.170900811967359E-4
piss,3.1636692903452834E-4
card,3.159190524818223E-4
expens,3.144727685530091E-4
nasti,3.114960870742589E-4
fail,3.1145987562952726E-4
kind,3.1098518758784777E-4
strang,3.107998916168919E-4
tini,3.0822579128025884E-4
special,3.069973332189002E-4
put,3.069239094153353E-4
mexican,3.0604077719506573E-4
bouncer,3.056997590272781E-4
convers,3.05535844189464E-4
boston,3.034867334526514E-4
delight,3.033710081299934E-4
similar,2.990507060336711E-4
hour,2.982387845610335E-4
inattent,2.965358581282218E-4
incred,2.9522809142376594E-4
send,2.9480811801468887E-4
bbq,2.9393475799677216E-4
push,2.936580731044691E-4
posit,2.9261870453781147E-4
disappear,2.9190121176422834E-4
phenomen,2.9014956574069384E-4
opinion,2.896248273041857E-4
omg,2.876962247858328E-4
knowledg,2.8679560916219926E-4
hate,2.8608250475042896E-4
assum,2.860085165860282E-4
respond,2.855448517508352E-4
bore,2.840933640481935E-4
repli,2.800756992666076E-4
gave,2.7779131107844024E-4
downsid,2.7524313608592865E-4
screw,2.741795505824818E-4
call,2.7399900979810377E-4
read,2.725248667118929E-4
unpleas,2.724361910995954E-4
justifi,2.713989700346975E-4
nope,2.6884517380379447E-4
redeem,2.6830550792239505E-4
lost,2.6781482127355427E-4
bottom,2.650430369184331E-4
lobster,2.642262934679229E-4
seat,2.641510736702546E-4
forgot,2.6287584786313656E-4
wrong,2.6040384120909477E-4
uncomfort,2.552731884147841E-4
rest,2.5516015627455313E-4
wine,2.5401045651374243E-4
inch,2.5388623621511175E-4
respons,2.521295171319937E-4
letdown,2.520217633119881E-4
nice,2.518060902433339E-4
neptun,2.517702489285012E-4
earli,2.508853859162774E-4
mercadito,2.4742333901811575E-4
save,2.4214318103696342E-4
patron,2.4183245577960588E-4
hipster,2.413836252529722E-4
rush,2.386663371689024E-4
comp,2.385144879524792E-4
juici,2.376545400949448E-4
edibl,2.3602240670142494E-4
sit,2.3572967971299819E-4
polit,2.345343958199686E-4
lot,2.3413076945941191E-4
weekend,2.3208252846262933E-4
worth,2.3166511160324643E-4
big,2.3157637547149834E-4
sat,2.3091087847648684E-4
irrit,2.3079690698968314E-4
frustrat,2.2972925923062104E-4
addict,2.2846680554086674E-4
fuss,2.2840068388157997E-4
mistak,2.276853507003629E-4
weird,2.27492820519537E-4
par,2.260958671104485E-4
odd,2.253751481865185E-4
explain,2.2495424457089075E-4
cost,2.2434007379215637E-4
notic,2.2366311692748053E-4
tourist,2.229258261703948E-4
oili,2.2155747862726005E-4
roll,2.214642794608479E-4
figur,2.2137455668233552E-4
serv,2.2081709054902476E-4
beat,2.2051502957695646E-4
shot,2.2039308630739107E-4
weak,2.1806868825188785E-4
trash,2.1768790375059632E-4
grace,2.1662316214227095E-4
sweet,2.1634394191877293E-4
min,2.1441796034460392E-4
parti,2.1395943439359022E-4
delish,2.138783591263682E-4
accept,2.1335274953504513E-4
fact,2.1235913359707315E-4
scream,2.1192028888095127E-4
acknowledg,2.1108493137331208E-4
creami,2.1055132653483022E-4
arrog,2.0922993323302386E-4
kitchen,2.0898701668539688E-4
fault,2.0889876367358173E-4
general,2.088362294120627E-4
talk,2.0833282927110175E-4
feet,2.071735677270925E-4
excus,2.0635136403390764E-4
tender,2.0557060990425424E-4
complet,2.052991616842137E-4
music,2.049988888471188E-4
unfriend,2.0401496237296146E-4
upset,2.0225475962160067E-4
bathroom,2.0120369535328586E-4
inconsist,2.0112343357772677E-4
happi,2.0104264817744077E-4
guy,2.0087302264609752E-4
ugh,2.0010966408820496E-4
superb,1.9964244449663382E-4
alinea,1.9945336185428486E-4
offer,1.9909682743987633E-4
apologet,1.9894724893310123E-4
byob,1.984183161015951E-4
cozi,1.981944439047867E-4
angri,1.9727219397813744E-4
stuf,1.9695790420187764E-4
awkward,1.9690591450452488E-4
achatz,1.9654612876188193E-4
life,1.959744627808846E-4
request,1.94878069886828E-4
savori,1.9450589559424913E-4
runner,1.9357042804662994E-4
realiz,1.9284231266097906E-4
eventu,1.925406341463931E-4
oyster,1.920425766209488E-4
breakfast,1.916401773374432E-4
drop,1.9152820384482627E-4
guacamol,1.9056354443078294E-4
underseason,1.8963338562330567E-4
mac,1.8887499633538085E-4
glass,1.8857673357355886E-4
end,1.8847467259991424E-4
remov,1.8795137308397214E-4
idea,1.870243804951155E-4
kinda,1.8646919788684047E-4
crap,1.8645172120762554E-4
bump,1.860678429541074E-4
inform,1.8602875274900676E-4
walk,1.8478293139476132E-4
trap,1.8451040423855813E-4
ridicul,1.8437372508345318E-4
home,1.8405212328637122E-4
bit,1.8388148853393238E-4
memor,1.8301158530314998E-4
iberico,1.8265881217177649E-4
tab,1.8240666800642402E-4
small,1.8110500415843833E-4
proceed,1.798194768228567E-4
scrumptious,1.7891383176743547E-4
goto,1.783069017876615E-4
cheaper,1.7785843923531774E-4
stick,1.7571661641990755E-4
chair,1.7515381725535795E-4
crispi,1.7483023800046738E-4
unremark,1.738514412606973E-4
liter,1.7325089568581697E-4
seoul,1.7307048070397402E-4
standard,1.729738699981498E-4
crappi,1.70777101329872E-4
drool,1.707747211174282E-4
jerk,1.7044276201916286E-4
horrend,1.7044276201916286E-4
ten,1.6982811522564534E-4
rip,1.6947293523433826E-4
declin,1.6834549770991525E-4
proper,1.6808957083749854E-4
ordinari,1.6805328807956155E-4
mush,1.6788580197601988E-4
improv,1.6784428462532364E-4
middl,1.677367569054844E-4
nois,1.675797788062705E-4
brought,1.6716033427413568E-4
higher,1.671244593614285E-4
impecc,1.660910708448371E-4
frozen,1.6564435788490872E-4
obnoxi,1.6540136396314686E-4
woman,1.6499258926563898E-4
fun,1.643788220953568E-4
gem,1.6404757920746027E-4
threw,1.6396416806979675E-4
sassi,1.6396210919733534E-4
advertis,1.6344119784250655E-4
blame,1.6339093715364572E-4
forev,1.6256252266114157E-4
due,1.6242231499111193E-4
pleasur,1.6233920377356492E-4
butteri,1.6225679137635285E-4
chewi,1.620421812152939E-4
holi,1.6170951675273382E-4
hire,1.6122604671367502E-4
dollar,1.6033173915452892E-4
rock,1.591309196220525E-4
sort,1.5849746431001455E-4
prefac,1.5789433948190656E-4
flawless,1.5723423778840617E-4
past,1.5694775231075986E-4
situat,1.5680867245437824E-4
agre,1.5665349852406196E-4
found,1.5601330559550375E-4
longer,1.536073247024039E-4
overcrowd,1.5343479692056516E-4
piec,1.533881205059151E-4
qualiti,1.5336063364956853E-4
temperatur,1.526096780120334E-4
whatsoev,1.5250280111128722E-4
regret,1.5237246348948075E-4
toast,1.5189334337142868E-4
salsa,1.502770991764768E-4
felix,1.5004997628370598E-4
busi,1.4899487792346955E-4
cut,1.4838938677758096E-4
separ,1.4804573528487408E-4
embarrass,1.4718001428165595E-4
low,1.46844042936356E-4
hungri,1.4638741237962827E-4
glad,1.4571651494846294E-4
corn,1.4499528789596594E-4
interest,1.4464252921964071E-4
shock,1.4382956786174184E-4
penni,1.4094468175937513E-4
bag,1.4080956292833458E-4
share,1.4071651648531192E-4
dump,1.4068764344318807E-4
complain,1.3992964555015197E-4
notch,1.39837323398867E-4
spot,1.3927713103994988E-4
wing,1.3863142028955333E-4
rich,1.3800997512541935E-4
explan,1.3791436211993413E-4
ear,1.3783156525878915E-4
station,1.3755572680027028E-4
coupl,1.3748213082304117E-4
night,1.3735281704826963E-4
appeal,1.3669558797338444E-4
spoil,1.358060977696418E-4
cram,1.3532091589837925E-4
insist,1.3454688265371328E-4
divin,1.3412404685073098E-4
mmmm,1.3391824233618954E-4
outstand,1.321684587969607E-4
show,1.3212379715726863E-4
mention,1.319968909651581E-4
entre,1.3181828219463454E-4
result,1.311268640092067E-4
bs,1.3086788517821524E-4
fake,1.307519497131815E-4
smoqu,1.306244353258823E-4
refresh,1.3053246405192453E-4
communic,1.301313742183008E-4
chutney,1.298806778819439E-4
area,1.2975926962618956E-4
peev,1.2951723817980487E-4
lunch,1.2940762903054792E-4
sushi,1.288791333383943E-4
frank,1.2880428060560445E-4
scene,1.287407059260559E-4
skip,1.281140722583507E-4
busboy,1.2795649215921467E-4
pretenti,1.2789647224456524E-4
major,1.2762505069202623E-4
stupid,1.2759663010880606E-4
ala,1.2730131332519545E-4
experienc,1.271139467468041E-4
unpretenti,1.2699279550978937E-4
date,1.269726906810431E-4
front,1.2652433941218177E-4
cash,1.2641527150009102E-4
guac,1.25327731849173E-4
compliment,1.2496291705230145E-4
girl,1.2466786395876062E-4
substitut,1.2416052967781366E-4
train,1.2357334168469625E-4
patti,1.2322074972528907E-4
prefer,1.2284277759658235E-4
warrant,1.2252922896999197E-4
combin,1.2252887818359204E-4
yelp,1.2250771163585528E-4
summari,1.2245506752742163E-4
spent,1.2237292104844144E-4
crisp,1.2237284725663544E-4
blow,1.2233340914363788E-4
hair,1.222594198755922E-4
freshest,1.219395219456132E-4
employe,1.213955592869187E-4
chanc,1.2127665079458838E-4
shit,1.2061334571791815E-4
toro,1.204546080325608E-4
cool,1.2032113084720075E-4
generic,1.2021592534047776E-4
heart,1.1939298705523904E-4
devour,1.1926318719288065E-4
offens,1.1910458984706884E-4
kuma,1.1895401874703615E-4
blu,1.1892009985101093E-4
spectacular,1.1859299759503505E-4
imposs,1.1829873107355171E-4
deal,1.182116881171813E-4
tip,1.1803468199930722E-4
person,1.1796716440390376E-4
complaint,1.175085216006122E-4
inquir,1.1744897796528431E-4
fabul,1.1732850068024714E-4
voic,1.1713559705464616E-4
establish,1.1706798825525389E-4
delect,1.1705469281730885E-4
cafe,1.1697623871564922E-4
sore,1.1678308779006219E-4
butter,1.1665919539810554E-4
stare,1.1561323778888632E-4
slimi,1.1546647026025592E-4
trendi,1.1509765148273732E-4
hell,1.1490853970824721E-4
overpow,1.147076649621881E-4
extrem,1.1469156793389446E-4
correct,1.1421623392862679E-4
groceri,1.140126307798972E-4
fav,1.1379916312695415E-4
explos,1.1355748676289412E-4
contact,1.1352699718980563E-4
polici,1.1352699718980563E-4
spoke,1.1294436041356382E-4
mcdonald,1.1285114977951927E-4
world,1.1252287346968926E-4
plain,1.1225196525782577E-4
mmm,1.1210842236797358E-4
pathet,1.119853014991401E-4
noisi,1.1192441310226009E-4
lame,1.1186927470205332E-4
tour,1.1142612764014626E-4
flavor,1.1138142885605551E-4
oversalt,1.1130980046203387E-4
crunchi,1.1107507204433098E-4
flat,1.1063758174839622E-4
comment,1.1028744072366647E-4
shout,1.1005766774285775E-4
cook,1.0991845185659432E-4
throw,1.0928647198743535E-4
run,1.092712407737284E-4
bartend,1.0817097902793282E-4
drunk,1.0784650068956791E-4
shame,1.0712901614706727E-4
skeptic,1.0627836368898302E-4
mmmmm,1.0621429079066269E-4
industri,1.0617613536456627E-4
code,1.0540648878640257E-4
satisfi,1.053115906833324E-4
genius,1.0513528666622474E-4
lose,1.0505486712344969E-4
slight,1.048999549438101E-4
sooo,1.0489883006309375E-4
member,1.041033485123799E-4
post,1.0381917304166932E-4
physic,1.0362189413129497E-4
idiot,1.0352443668781852E-4
case,1.0327749832977906E-4
guest,1.0322705663026732E-4
visit,1.031659088260306E-4
rant,1.0266844220430116E-4
decid,1.0242948271627084E-4
greas,1.0213625741220533E-4
anymor,1.0198342977779662E-4
portion,1.0159405532564336E-4
medium,1.0091194223149635E-4
french,1.0088892117318671E-4
east,1.0086816540311183E-4
desper,1.0068346119035398E-4
difficult,9.996210374674241E-5
halfway,9.944239354431339E-5
everyday,9.91108268846852E-5
meat,9.898632942006991E-5
spit,9.89333949428517E-5
phone,9.826236938961785E-5
beehiv,9.8088646648814E-5
combo,9.80884161476403E-5
fell,9.759193120964516E-5
close,9.742492059841568E-5
klub,9.736769542881274E-5
chip,9.725906125795936E-5
hold,9.6369471598301E-5
meant,9.595949657489888E-5
size,9.593254246914595E-5
soooo,9.582847136199724E-5
passabl,9.571453204790248E-5
incid,9.571453204790248E-5
damn,9.56454103762383E-5
level,9.548459177391444E-5
gumbo,9.544125056801245E-5
drawback,9.488488530295935E-5
truffl,9.47029659090215E-5
answer,9.460814299883102E-5
compar,9.4476406049121E-5
spill,9.437462378206196E-5
craft,9.378439859550336E-5
menus,9.355468561830782E-5
harsh,9.343265280034596E-5
poison,9.320466403256455E-5
smooth,9.239913574082825E-5
aroma,9.213355046899796E-5
purpos,9.193097569165642E-5
interrupt,9.185990704613234E-5
offend,9.174323854291289E-5
lick,9.140980376598495E-5
gastronomi,9.12192407467316E-5
forc,9.111266922995354E-5
pass,9.106074654458007E-5
lamp,9.080989441045961E-5
tangi,9.041163270212538E-5
hearti,9.028618828893498E-5
thrown,9.020746730492579E-5
remind,9.008733829699023E-5
rabe,8.97451031751928E-5
doubt,8.974501289163439E-5
male,8.973775909776327E-5
bus,8.971930298001807E-5
unforgett,8.96244906148369E-5
uniqu,8.948564222019395E-5
dunno,8.909229139542063E-5
kink,8.90201699416393E-5
benefit,8.808556780418031E-5
asshol,8.793864794881534E-5
address,8.760273983116074E-5
claim,8.751255953537429E-5
mind,8.719336080531548E-5
caramel,8.711842619021914E-5
cafeteria,8.702744538538476E-5
border,8.700614748671787E-5
unabl,8.699534562967015E-5
watermelon,8.661947243357448E-5
dislik,8.605735071776088E-5
popular,8.596187924156395E-5
meal,8.588172108975334E-5
pain,8.587245150884493E-5
reflect,8.582152576028235E-5
listen,8.557239510495473E-5
buy,8.555981358651654E-5
real,8.534880585339688E-5
mango,8.533646131383965E-5
appet,8.527995045437553E-5
bummer,8.496259250881377E-5
lover,8.486567628815389E-5
la,8.442417868559371E-5
step,8.434072087529221E-5
receipt,8.427671662003533E-5
pet,8.427671662003533E-5
beauti,8.427555575704626E-5
continu,8.381794282705246E-5
emilio,8.355815628602326E-5
bonus,8.311415624714935E-5
starv,8.307019876760413E-5
convert,8.276814097954444E-5
product,8.206483898637318E-5
miser,8.188630624261783E-5
microwav,8.170477146463018E-5
purs,8.170477146463018E-5
acoust,8.170477146463018E-5
molecular,8.170082750219576E-5
waitstaff,8.1698436806249E-5
disast,8.15329339881321E-5
argu,8.075273281460404E-5
pretend,8.05042879468143E-5
anytim,8.038592099723907E-5
buddha,8.03173084397979E-5
bum,8.029531303957449E-5
sur,8.020112199672025E-5
announc,8.020112199672025E-5
needless,8.004563262431486E-5
care,7.992808191545353E-5
nonexist,7.973902813407374E-5
fare,7.950837296546998E-5
box,7.938813640107067E-5
fat,7.925092835678327E-5
gratuiti,7.904194979974077E-5
lifetim,7.880405183341432E-5
club,7.87136428657409E-5
mercat,7.843794783871094E-5
bomb,7.833783869393152E-5
rais,7.827361227982776E-5
toilet,7.802558493977263E-5
freezer,7.802558493977263E-5
kamil,7.78946453754703E-5
runni,7.77524367567839E-5
made,7.773164658733678E-5
factor,7.772180995149758E-5
brew,7.731040155423141E-5
replac,7.692887533447546E-5
mayo,7.692780780901853E-5
foot,7.68618954451461E-5
updat,7.677403279285344E-5
stuck,7.676102919393357E-5
hesit,7.671803444886383E-5
biggest,7.651675318454121E-5
pile,7.638518125696603E-5
albeit,7.623285411442748E-5
downright,7.622489554115486E-5
smallest,7.604353021412047E-5
effort,7.563335508720126E-5
coma,7.562007810138494E-5
feast,7.468524367651441E-5
radic,7.443005719670603E-5
pizza,7.440108936868084E-5
approxim,7.386537096160106E-5
classi,7.376835904546186E-5
skimpi,7.362492038925916E-5
eat,7.361791238022497E-5
berri,7.344169109199661E-5
hurri,7.327829773903782E-5
smell,7.326111376299016E-5
miso,7.30435876375446E-5
specif,7.262613514671945E-5
town,7.257474883412551E-5
rule,7.249677095871876E-5
mine,7.232819137834023E-5
sudden,7.224845603484575E-5
ll,7.222670122539188E-5
complement,7.216764231210426E-5
lower,7.190491083869377E-5
syrup,7.16480803723274E-5
imag,7.143963832512146E-5
happili,7.132583531946346E-5
lucki,7.130581892383914E-5
crowd,7.130405559935271E-5
succul,7.11335594174578E-5
delic,7.107563861269428E-5
prepar,7.105468274384852E-5
fave,7.105200503346176E-5
pepperoni,7.092860516536015E-5
femal,7.084297401688255E-5
vanilla,7.078885632613718E-5
forgotten,7.037247962443649E-5
thin,7.03610525445153E-5
doughi,7.029040693709576E-5
burn,6.994982148972317E-5
tone,6.983726632783793E-5
practic,6.983530313814379E-5
cancel,6.97459149904267E-5
blend,6.961445724465443E-5
glow,6.940315200296143E-5
brag,6.912742917261627E-5
jambalaya,6.894879255658903E-5
miss,6.878767373824646E-5
varieti,6.868425147935064E-5
unbeliev,6.84660247997626E-5
borderlin,6.834572361785751E-5
email,6.833312513981893E-5
garbag,6.833312513981893E-5
plate,6.829276588077304E-5
rib,6.82586419154807E-5
savor,6.816157531150391E-5
lap,6.793999969506581E-5
roast,6.774374335152822E-5
sum,6.752230544582183E-5
unreal,6.716294523606559E-5
tapa,6.6929512429037E-5
wear,6.679640146634025E-5
overdon,6.627084752372503E-5
soo,6.58764491391628E-5
exquisit,6.581019326459825E-5
sandwich,6.574848118590104E-5
huh,6.547953562199837E-5
jewel,6.537533354650238E-5
st,6.513650719786046E-5
direct,6.508473710375995E-5
capac,6.496628757698963E-5
finish,6.494166640444443E-5
hot,6.494004976626E-5
reput,6.483915392449524E-5
moist,6.44704143006325E-5
adequ,6.432056851446433E-5
fishi,6.383870464160557E-5
obsess,6.383735070714103E-5
waffl,6.377584808611725E-5
straw,6.375058968399738E-5
suffer,6.37450760223035E-5
villag,6.35750391282941E-5
handsdown,6.345728489642877E-5
crunch,6.343496727387321E-5
summer,6.332900968589183E-5
increas,6.313205235092267E-5
soupi,6.283011285146411E-5
popey,6.283011285146411E-5
younger,6.280569625205512E-5
garden,6.274663712860229E-5
speak,6.264931578786603E-5
bug,6.264726081547933E-5
mill,6.264726081547933E-5
sign,6.257463422354448E-5
stink,6.252225522873633E-5
nicer,6.241310798424382E-5
forgiv,6.224553056108362E-5
disagre,6.199599720538296E-5
essenti,6.183300290682481E-5
dip,6.174825111943116E-5
demand,6.148733781929927E-5
long,6.127851687354191E-5
meati,6.122269270120162E-5
mapl,6.121096304442797E-5
cone,6.118683656675117E-5
thee,6.0773691737098234E-5
torn,6.076145324268589E-5
toler,6.07378018198379E-5
luscious,6.026018736307592E-5
casual,6.017667006760763E-5
shitti,6.007387753703686E-5
women,5.999699746706E-5
tonight,5.993197461115485E-5
breadi,5.988379877494565E-5
head,5.951078546481692E-5
thrill,5.903458432504616E-5
nom,5.8941899157033406E-5
substanc,5.865526275369848E-5
ran,5.855644777130742E-5
brioch,5.8550989839672996E-5
hmm,5.8308428734804574E-5
reach,5.815186736646272E-5
art,5.7964368867735594E-5
shove,5.7858987687897656E-5
layout,5.758946574552226E-5
clam,5.750929631392898E-5
bring,5.7369347170654894E-5
jam,5.735019154007315E-5
novelti,5.7284167156362864E-5
bitter,5.7161196029692496E-5
employ,5.714098633752274E-5
approach,5.712338700469832E-5
floor,5.706548219833185E-5
smoke,5.697738578644418E-5
morn,5.692636987800204E-5
seek,5.687660528064242E-5
classic,5.687299688172942E-5
promis,5.687056745473651E-5
batch,5.6838077901716355E-5
sour,5.682715120766679E-5
hook,5.671768787057774E-5
transport,5.6346888580666166E-5
stori,5.6342858506780447E-5
eleg,5.629998020958982E-5
stranger,5.613420091510335E-5
ship,5.60436083899829E-5
lie,5.599738099970608E-5
track,5.599335668338146E-5
hip,5.577060466763206E-5
quot,5.576472238233432E-5
intim,5.56610979970118E-5
wet,5.561526780920034E-5
exceed,5.553897409071862E-5
fluke,5.537394220500591E-5
corner,5.508347695767912E-5
asado,5.5043684642097634E-5
homemad,5.495647252948266E-5
barbecu,5.4934732554579035E-5
pastor,5.4850274855855474E-5
prop,5.480687870673684E-5
golden,5.463894605176045E-5
teriyaki,5.459879499952747E-5
comfort,5.459073952190918E-5
necessarili,5.447650765619261E-5
vinaigrett,5.438244474209597E-5
disclaim,5.433318950101573E-5
stress,5.42696823160882E-5
dare,5.405290997601009E-5
resembl,5.38899593781339E-5
houston,5.377215826160575E-5
sexi,5.364286797046591E-5
store,5.3603799795159945E-5
bright,5.345805862894126E-5
admit,5.3414639251125884E-5
fill,5.328715632726966E-5
signific,5.327238103883247E-5
coleslaw,5.324620640720368E-5
hut,5.311307973623891E-5
dessert,5.308824496536024E-5
killer,5.305246218573201E-5
dish,5.294717700488061E-5
benedict,5.2853619002313224E-5
pumpkin,5.2812692069248435E-5
lettuc,5.262405192155151E-5
curious,5.260720441579991E-5
sole,5.255594837430544E-5
petit,5.2448930557780216E-5
swallow,5.2448930557780216E-5
companion,5.223458402597858E-5
burst,5.213707318132976E-5
simpl,5.2056792496729676E-5
aggress,5.194566068789097E-5
match,5.1928577614240856E-5
realiti,5.179303299782112E-5
virtual,5.177016109489396E-5
macaroni,5.1689708424174086E-5
dull,5.165667947762409E-5
strawberri,5.147706046670919E-5
tastier,5.1371600476080026E-5
form,5.115034638375482E-5
comfi,5.108172521492427E-5
marvel,5.106437484894699E-5
crudo,5.08729893493598E-5
grass,5.0599620726676786E-5
term,5.058409662211938E-5
sound,5.044999803197059E-5
work,5.0351160438499853E-5
joy,5.027321923886663E-5
orgasm,5.027321923886663E-5
boil,5.0266348056771104E-5
choos,5.015828405854905E-5
joke,5.0113310738009176E-5
haha,5.008595887737166E-5
bc,5.004928357368876E-5
fast,5.0023147371930365E-5
inhal,4.997130515568826E-5
magic,4.985131478149607E-5
translat,4.9829551801772176E-5
effici,4.9684647484227185E-5
section,4.9659266413398795E-5
sampler,4.955540725753993E-5
bubbl,4.955135699680202E-5
bacon,4.952026637847218E-5
sear,4.943433528323271E-5
app,4.9323747813634355E-5
short,4.929854807331213E-5
prior,4.910273505556728E-5
elbow,4.908598544270393E-5
sublim,4.902734610714998E-5
led,4.9006615055219305E-5
sampl,4.884893071271934E-5
adjust,4.881820569432871E-5
chain,4.873789459930444E-5
intent,4.867400006902667E-5
trip,4.8606650135979423E-5
whiskey,4.8428054598398385E-5
